asset_id,timestamp,vibration_mm_s,bearing_temp_c,discharge_pressure_bar,suction_pressure_bar,rpm,oil_temp_c,failure,severity_tier
COMP-13,2026-04-21 12:00:00,3.085,62.99,54.52,17.28,2953.0,60.43,0,mild
COMP-13,2026-04-21 13:00:00,2.963,64.46,55.23,19.41,3008.0,60.82,0,mild
COMP-13,2026-04-21 14:00:00,3.003,64.49,55.69,18.47,2996.0,60.05,0,mild
COMP-13,2026-04-21 15:00:00,2.682,66.48,58.13,18.89,2996.0,60.01,0,mild
COMP-13,2026-04-21 16:00:00,2.905,65.57,54.61,17.99,3020.0,60.33,0,mild
COMP-13,2026-04-21 17:00:00,2.753,65.67,56.2,16.78,2989.0,62.87,0,mild
COMP-13,2026-04-21 18:00:00,3.009,66.54,55.2,18.78,3037.0,58.22,0,mild
COMP-13,2026-04-21 19:00:00,2.487,64.12,56.0,17.93,3031.0,60.03,0,mild
COMP-13,2026-04-21 20:00:00,3.033,68.58,56.77,17.18,3007.0,59.58,0,mild
COMP-13,2026-04-21 21:00:00,3.094,61.41,53.89,18.87,3034.0,57.97,0,mild
COMP-13,2026-04-21 22:00:00,3.021,64.68,55.37,18.72,2980.0,60.1,0,mild
COMP-13,2026-04-21 23:00:00,3.185,70.76,52.38,17.84,2931.0,59.59,0,mild
COMP-13,2026-04-22 00:00:00,2.535,64.72,57.24,18.31,2959.0,60.62,0,mild
COMP-13,2026-04-22 01:00:00,2.836,61.94,57.66,17.37,2993.0,60.8,0,mild
COMP-13,2026-04-22 02:00:00,2.907,67.37,54.86,18.88,2972.0,58.78,0,mild
COMP-13,2026-04-22 03:00:00,2.523,67.01,56.87,19.22,3034.0,60.53,0,mild
COMP-13,2026-04-22 04:00:00,3.101,67.85,55.06,17.94,2963.0,60.04,0,mild
COMP-13,2026-04-22 05:00:00,3.357,63.35,57.06,18.46,2981.0,58.87,0,mild
COMP-13,2026-04-22 06:00:00,3.04,68.55,57.48,17.15,2946.0,59.86,0,mild
COMP-13,2026-04-22 07:00:00,2.76,68.82,52.38,16.96,3016.0,62.05,0,mild
COMP-13,2026-04-22 08:00:00,2.682,65.0,53.46,17.27,3020.0,57.52,0,mild
COMP-13,2026-04-22 09:00:00,3.346,67.36,54.39,17.64,2992.0,60.94,0,mild
COMP-13,2026-04-22 10:00:00,2.603,62.88,54.44,19.44,3026.0,60.92,0,mild
COMP-13,2026-04-22 11:00:00,2.943,68.93,56.13,17.86,3026.0,57.01,0,mild
COMP-13,2026-04-22 12:00:00,2.954,65.47,54.91,17.71,2959.0,59.41,0,mild
COMP-13,2026-04-22 13:00:00,2.922,66.1,54.24,16.83,2997.0,60.19,0,mild
COMP-13,2026-04-22 14:00:00,2.931,65.79,55.64,17.88,3024.0,58.44,0,mild
COMP-13,2026-04-22 15:00:00,2.812,66.3,56.05,17.65,3027.0,61.97,0,mild
COMP-13,2026-04-22 16:00:00,2.753,65.36,54.39,19.1,3024.0,63.77,0,mild
COMP-13,2026-04-22 17:00:00,2.936,66.21,53.25,16.61,2993.0,57.47,0,mild
COMP-13,2026-04-22 18:00:00,3.238,68.71,57.26,18.81,2997.0,57.91,0,mild
COMP-13,2026-04-22 19:00:00,2.858,66.57,55.13,16.92,2994.0,60.35,0,mild
COMP-13,2026-04-22 20:00:00,3.047,63.81,55.5,18.91,3046.0,58.18,0,mild
COMP-13,2026-04-22 21:00:00,2.805,66.03,55.17,18.58,2964.0,60.67,0,mild
COMP-13,2026-04-22 22:00:00,3.643,65.11,53.96,16.34,3005.0,58.62,0,mild
COMP-13,2026-04-22 23:00:00,2.912,64.2,54.73,18.44,3019.0,61.0,0,mild
COMP-13,2026-04-23 00:00:00,2.743,63.51,53.92,18.36,3000.0,63.46,0,mild
COMP-13,2026-04-23 01:00:00,3.122,66.89,55.35,18.6,2995.0,59.92,0,mild
COMP-13,2026-04-23 02:00:00,2.922,63.29,55.23,18.18,3022.0,60.14,0,mild
COMP-13,2026-04-23 03:00:00,2.723,63.36,56.27,17.06,2999.0,59.12,0,mild
COMP-13,2026-04-23 04:00:00,3.251,69.24,56.46,18.37,2978.0,62.29,0,mild
COMP-13,2026-04-23 05:00:00,3.047,64.48,55.01,19.62,2999.0,60.6,0,mild
COMP-13,2026-04-23 06:00:00,3.078,67.64,54.12,18.27,2968.0,60.47,0,mild
COMP-13,2026-04-23 07:00:00,2.826,61.8,57.03,19.22,3001.0,59.24,0,mild
COMP-13,2026-04-23 08:00:00,3.626,64.71,54.25,18.34,2990.0,58.51,0,mild
COMP-13,2026-04-23 09:00:00,2.964,65.11,54.36,16.9,2996.0,60.26,0,mild
COMP-13,2026-04-23 10:00:00,2.935,63.54,52.77,17.55,2995.0,61.26,0,mild
COMP-13,2026-04-23 11:00:00,2.721,66.1,55.32,17.99,2977.0,59.27,0,mild
COMP-13,2026-04-23 12:00:00,3.363,61.08,55.92,17.4,2980.0,60.29,0,mild
COMP-13,2026-04-23 13:00:00,2.854,64.12,52.37,17.04,3014.0,59.67,0,mild
COMP-13,2026-04-23 14:00:00,2.851,63.27,55.27,18.52,2988.0,58.33,0,mild
COMP-13,2026-04-23 15:00:00,3.146,69.29,56.0,17.58,2992.0,61.2,0,mild
COMP-13,2026-04-23 16:00:00,2.677,67.45,56.35,18.74,3008.0,59.67,0,mild
COMP-13,2026-04-23 17:00:00,3.579,65.47,55.78,17.02,3011.0,61.48,0,mild
COMP-13,2026-04-23 18:00:00,3.084,62.11,54.26,18.55,2987.0,60.39,0,mild
COMP-13,2026-04-23 19:00:00,2.504,66.53,54.93,19.08,3015.0,60.33,0,mild
COMP-13,2026-04-23 20:00:00,3.14,62.63,53.14,17.68,2991.0,60.42,0,mild
COMP-13,2026-04-23 21:00:00,3.253,67.45,53.76,18.73,2969.0,58.46,0,mild
COMP-13,2026-04-23 22:00:00,3.51,65.28,55.04,18.48,3021.0,60.97,0,mild
COMP-13,2026-04-23 23:00:00,2.628,62.69,55.03,19.21,3017.0,59.2,0,mild
COMP-13,2026-04-24 00:00:00,3.155,64.62,56.03,18.13,2977.0,62.83,0,mild
COMP-13,2026-04-24 01:00:00,3.431,64.43,54.94,17.91,3005.0,59.45,0,mild
COMP-13,2026-04-24 02:00:00,2.915,67.03,55.41,17.03,3034.0,60.36,0,mild
COMP-13,2026-04-24 03:00:00,2.911,65.15,55.92,17.65,2984.0,57.87,0,mild
COMP-13,2026-04-24 04:00:00,2.658,63.25,54.31,17.36,3045.0,57.89,0,mild
COMP-13,2026-04-24 05:00:00,2.735,67.61,55.55,19.41,3020.0,58.75,0,mild
COMP-13,2026-04-24 06:00:00,3.26,65.62,57.42,17.83,3030.0,61.82,0,mild
COMP-13,2026-04-24 07:00:00,2.803,62.68,55.51,16.83,3012.0,61.41,0,mild
COMP-13,2026-04-24 08:00:00,2.998,67.76,52.93,17.86,3028.0,61.31,0,mild
COMP-13,2026-04-24 09:00:00,2.764,64.4,55.16,17.44,3014.0,59.88,0,mild
COMP-13,2026-04-24 10:00:00,3.105,63.18,51.49,16.84,3001.0,59.7,0,mild
COMP-13,2026-04-24 11:00:00,3.211,66.07,55.65,17.86,3021.0,62.81,0,mild
COMP-13,2026-04-24 12:00:00,2.962,62.03,54.39,18.43,3013.0,60.93,0,mild
COMP-13,2026-04-24 13:00:00,2.866,65.45,53.82,18.33,2963.0,61.68,0,mild
COMP-13,2026-04-24 14:00:00,3.431,63.28,56.55,17.68,2975.0,62.79,0,mild
COMP-13,2026-04-24 15:00:00,2.566,62.72,52.95,17.52,3017.0,58.12,0,mild
COMP-13,2026-04-24 16:00:00,2.572,64.36,55.99,17.29,3018.0,61.15,0,mild
COMP-13,2026-04-24 17:00:00,3.126,65.36,55.35,17.65,3009.0,60.94,0,mild
COMP-13,2026-04-24 18:00:00,3.104,66.59,55.37,17.39,2985.0,58.06,0,mild
COMP-13,2026-04-24 19:00:00,3.093,66.57,53.98,18.54,3025.0,57.96,0,mild
COMP-13,2026-04-24 20:00:00,3.129,61.71,55.86,18.4,3035.0,60.11,0,mild
COMP-13,2026-04-24 21:00:00,3.097,62.25,53.01,18.83,2979.0,58.39,0,mild
COMP-13,2026-04-24 22:00:00,3.153,64.68,56.6,18.75,3020.0,62.18,0,mild
COMP-13,2026-04-24 23:00:00,2.756,65.83,56.14,17.89,2992.0,63.35,0,mild
COMP-13,2026-04-25 00:00:00,2.912,65.27,52.98,17.0,3002.0,59.1,0,mild
COMP-13,2026-04-25 01:00:00,2.75,64.32,55.74,17.16,3006.0,62.44,0,mild
COMP-13,2026-04-25 02:00:00,2.997,66.31,56.54,18.1,2983.0,58.51,0,mild
COMP-13,2026-04-25 03:00:00,3.199,63.99,56.81,18.86,3045.0,59.27,0,mild
COMP-13,2026-04-25 04:00:00,3.037,64.9,55.73,18.18,3012.0,62.09,0,mild
COMP-13,2026-04-25 05:00:00,3.4,65.82,53.94,17.4,2981.0,58.79,0,mild
COMP-13,2026-04-25 06:00:00,3.0,68.21,55.59,17.94,3028.0,60.31,0,mild
COMP-13,2026-04-25 07:00:00,2.926,61.47,52.34,17.72,3051.0,59.25,0,mild
COMP-13,2026-04-25 08:00:00,3.054,67.28,54.31,18.7,3037.0,61.52,0,mild
COMP-13,2026-04-25 09:00:00,3.137,70.58,57.45,17.54,3042.0,56.49,0,mild
COMP-13,2026-04-25 10:00:00,3.306,66.87,55.89,18.15,3011.0,58.55,0,mild
COMP-13,2026-04-25 11:00:00,2.641,65.76,54.84,18.29,2990.0,58.14,0,mild
COMP-13,2026-04-25 12:00:00,3.168,66.26,52.68,18.9,3008.0,61.73,0,mild
COMP-13,2026-04-25 13:00:00,3.015,67.22,54.93,18.8,2989.0,62.48,0,mild
COMP-13,2026-04-25 14:00:00,2.91,63.84,55.85,17.91,2997.0,62.32,0,mild
COMP-13,2026-04-25 15:00:00,3.247,64.91,56.64,18.62,2949.0,59.91,0,mild
COMP-13,2026-04-25 16:00:00,3.545,64.75,55.09,19.07,3046.0,58.58,0,mild
COMP-13,2026-04-25 17:00:00,3.181,65.81,56.77,17.73,3016.0,60.69,0,mild
COMP-13,2026-04-25 18:00:00,3.028,64.48,55.91,17.54,2989.0,62.63,0,mild
COMP-13,2026-04-25 19:00:00,2.895,65.16,53.96,17.21,3039.0,59.27,0,mild
COMP-13,2026-04-25 20:00:00,2.793,66.44,54.69,18.12,2973.0,63.15,0,mild
COMP-13,2026-04-25 21:00:00,2.707,66.7,54.88,18.89,3017.0,59.09,0,mild
COMP-13,2026-04-25 22:00:00,3.23,66.6,55.41,17.83,2962.0,58.84,0,mild
COMP-13,2026-04-25 23:00:00,2.909,62.53,55.49,19.16,3026.0,59.24,0,mild
COMP-13,2026-04-26 00:00:00,3.308,66.58,55.55,18.87,3001.0,61.21,0,mild
COMP-13,2026-04-26 01:00:00,3.406,64.79,53.21,17.76,2981.0,60.25,0,mild
COMP-13,2026-04-26 02:00:00,3.111,64.51,56.28,18.69,3023.0,59.07,0,mild
COMP-13,2026-04-26 03:00:00,3.11,65.33,56.83,17.46,2985.0,61.16,0,mild
COMP-13,2026-04-26 04:00:00,2.588,66.42,56.67,18.75,3014.0,59.87,0,mild
COMP-13,2026-04-26 05:00:00,2.94,63.48,54.89,18.19,3050.0,61.21,0,mild
COMP-13,2026-04-26 06:00:00,3.593,66.69,55.79,17.77,3013.0,60.88,0,mild
COMP-13,2026-04-26 07:00:00,2.863,63.41,56.78,18.22,3026.0,59.26,0,mild
COMP-13,2026-04-26 08:00:00,2.797,63.89,54.09,17.9,2972.0,61.49,0,mild
COMP-13,2026-04-26 09:00:00,3.202,61.5,56.67,18.31,2997.0,59.88,0,mild
COMP-13,2026-04-26 10:00:00,2.95,65.85,55.0,17.64,3033.0,62.84,0,mild
COMP-13,2026-04-26 11:00:00,3.497,65.06,55.62,18.62,3009.0,60.61,0,mild
COMP-13,2026-04-26 12:00:00,2.778,64.21,55.55,17.22,3021.0,61.96,0,mild
COMP-13,2026-04-26 13:00:00,3.372,67.07,56.97,17.92,2993.0,59.29,0,mild
COMP-13,2026-04-26 14:00:00,2.998,65.52,53.5,18.05,3029.0,59.38,0,mild
COMP-13,2026-04-26 15:00:00,2.784,63.4,56.09,18.93,2955.0,59.23,0,mild
COMP-13,2026-04-26 16:00:00,2.973,63.74,54.29,19.05,2997.0,56.81,0,mild
COMP-13,2026-04-26 17:00:00,2.655,64.91,58.1,18.55,2997.0,63.17,0,mild
COMP-13,2026-04-26 18:00:00,2.95,65.99,52.47,17.72,3009.0,62.17,0,mild
COMP-13,2026-04-26 19:00:00,3.074,66.46,57.0,17.44,2972.0,58.83,0,mild
COMP-13,2026-04-26 20:00:00,2.45,63.0,57.91,19.64,2997.0,61.28,0,mild
COMP-13,2026-04-26 21:00:00,3.575,64.75,53.97,18.15,2969.0,60.15,0,mild
COMP-13,2026-04-26 22:00:00,3.036,61.7,54.06,16.95,3003.0,60.84,0,mild
COMP-13,2026-04-26 23:00:00,2.746,66.02,54.62,17.41,3030.0,60.2,0,mild
COMP-13,2026-04-27 00:00:00,3.057,67.23,54.63,18.74,2996.0,59.44,0,mild
COMP-13,2026-04-27 01:00:00,2.834,64.85,53.0,16.56,2978.0,60.93,0,mild
COMP-13,2026-04-27 02:00:00,2.866,64.76,53.57,16.98,2957.0,59.22,0,mild
COMP-13,2026-04-27 03:00:00,2.402,61.51,53.94,18.47,2963.0,61.21,0,mild
COMP-13,2026-04-27 04:00:00,2.731,68.24,56.56,18.6,2977.0,61.07,0,mild
COMP-13,2026-04-27 05:00:00,2.737,65.17,54.4,17.81,2984.0,60.2,0,mild
COMP-13,2026-04-27 06:00:00,3.224,62.48,54.4,18.55,2969.0,60.17,0,mild
COMP-13,2026-04-27 07:00:00,2.639,64.66,55.2,18.11,2980.0,59.53,0,mild
COMP-13,2026-04-27 08:00:00,2.193,65.11,55.29,18.06,3009.0,61.12,0,mild
COMP-13,2026-04-27 09:00:00,3.029,62.46,55.61,18.5,3041.0,60.97,0,mild
COMP-13,2026-04-27 10:00:00,2.977,64.41,53.81,18.26,3030.0,60.22,0,mild
COMP-13,2026-04-27 11:00:00,3.072,67.72,56.14,18.89,2986.0,59.81,0,mild
COMP-13,2026-04-27 12:00:00,3.591,63.6,52.84,17.48,2996.0,61.28,0,mild
COMP-13,2026-04-27 13:00:00,3.872,64.83,55.53,17.23,3027.0,60.74,0,mild
COMP-13,2026-04-27 14:00:00,2.837,68.26,55.29,17.28,2995.0,57.87,0,mild
COMP-13,2026-04-27 15:00:00,2.689,65.43,56.21,17.6,2999.0,59.08,0,mild
COMP-13,2026-04-27 16:00:00,2.959,68.1,55.78,17.17,2961.0,62.26,0,mild
COMP-13,2026-04-27 17:00:00,2.847,67.64,54.5,18.06,2999.0,60.9,0,mild
COMP-13,2026-04-27 18:00:00,2.849,62.52,54.49,17.74,3008.0,59.06,0,mild
COMP-13,2026-04-27 19:00:00,2.451,60.48,53.35,17.7,2998.0,57.63,0,mild
COMP-13,2026-04-27 20:00:00,2.371,67.5,53.92,17.53,2956.0,59.49,0,mild
COMP-13,2026-04-27 21:00:00,3.479,66.89,54.59,17.13,2956.0,59.53,0,mild
COMP-13,2026-04-27 22:00:00,3.093,66.69,57.09,19.16,3003.0,57.87,0,mild
COMP-13,2026-04-27 23:00:00,3.494,66.44,51.21,17.39,3032.0,59.09,0,mild
COMP-13,2026-04-28 00:00:00,2.763,63.68,54.94,18.49,2978.0,55.68,0,mild
COMP-13,2026-04-28 01:00:00,3.488,66.89,55.38,17.62,2989.0,60.88,0,mild
COMP-13,2026-04-28 02:00:00,3.111,65.82,53.48,18.97,2947.0,60.25,0,mild
COMP-13,2026-04-28 03:00:00,2.938,63.99,54.36,17.69,2990.0,59.89,0,mild
COMP-13,2026-04-28 04:00:00,3.321,61.97,55.52,18.08,3016.0,59.58,0,mild
COMP-13,2026-04-28 05:00:00,3.359,68.2,55.89,18.08,3027.0,57.89,0,mild
COMP-13,2026-04-28 06:00:00,2.919,62.91,58.25,17.8,2999.0,61.39,0,mild
COMP-13,2026-04-28 07:00:00,3.462,68.25,57.65,18.76,2980.0,60.26,0,mild
COMP-13,2026-04-28 08:00:00,3.127,62.19,55.47,17.36,2976.0,60.0,0,mild
COMP-13,2026-04-28 09:00:00,2.498,62.82,52.04,17.43,2985.0,60.21,0,mild
COMP-13,2026-04-28 10:00:00,2.619,62.16,54.45,18.77,3022.0,59.82,0,mild
COMP-13,2026-04-28 11:00:00,3.421,67.54,54.27,19.39,2977.0,59.72,0,mild
COMP-13,2026-04-28 12:00:00,3.34,67.15,52.92,18.92,2970.0,61.73,0,mild
COMP-13,2026-04-28 13:00:00,3.126,65.01,57.14,19.07,3014.0,60.94,0,mild
COMP-13,2026-04-28 14:00:00,2.458,69.24,56.2,18.69,3050.0,59.67,0,mild
COMP-13,2026-04-28 15:00:00,2.668,66.34,56.05,17.1,2958.0,60.27,0,mild
COMP-13,2026-04-28 16:00:00,3.158,66.99,55.76,17.13,3019.0,55.51,0,mild
COMP-13,2026-04-28 17:00:00,3.322,64.84,53.47,17.16,2972.0,60.79,0,mild
COMP-13,2026-04-28 18:00:00,3.703,66.38,55.69,19.35,3064.0,59.95,0,mild
COMP-13,2026-04-28 19:00:00,2.953,62.27,54.2,17.6,3027.0,60.03,0,mild
COMP-13,2026-04-28 20:00:00,3.127,64.53,55.51,19.03,2991.0,59.16,0,mild
COMP-13,2026-04-28 21:00:00,2.786,64.38,54.88,17.42,3001.0,60.03,0,mild
COMP-13,2026-04-28 22:00:00,3.079,64.24,55.73,18.44,2966.0,60.18,0,mild
COMP-13,2026-04-28 23:00:00,2.885,66.96,56.04,17.45,3046.0,59.13,0,mild
COMP-13,2026-04-29 00:00:00,3.054,63.44,56.96,18.56,2988.0,58.6,0,mild
COMP-13,2026-04-29 01:00:00,2.473,63.62,55.34,19.68,3027.0,61.72,0,mild
COMP-13,2026-04-29 02:00:00,3.508,66.5,54.25,17.61,2975.0,59.33,0,mild
COMP-13,2026-04-29 03:00:00,3.199,65.26,54.57,18.11,3013.0,60.65,0,mild
COMP-13,2026-04-29 04:00:00,3.5,64.67,56.48,17.7,2985.0,59.62,0,mild
COMP-13,2026-04-29 05:00:00,2.621,68.76,55.83,18.74,3008.0,60.83,0,mild
COMP-13,2026-04-29 06:00:00,2.801,64.56,55.42,16.78,2987.0,62.16,0,mild
COMP-13,2026-04-29 07:00:00,2.765,63.56,57.97,18.88,2983.0,59.44,0,mild
COMP-13,2026-04-29 08:00:00,3.108,64.03,55.89,18.78,2988.0,60.5,0,mild
COMP-13,2026-04-29 09:00:00,3.238,65.18,55.15,17.83,3019.0,59.72,0,mild
COMP-13,2026-04-29 10:00:00,2.958,65.71,56.16,18.06,2909.0,59.87,0,mild
COMP-13,2026-04-29 11:00:00,3.115,63.27,53.55,18.26,2990.0,61.09,0,mild
COMP-13,2026-04-29 12:00:00,2.925,68.44,53.0,18.91,3000.0,60.17,0,mild
COMP-13,2026-04-29 13:00:00,3.248,60.58,52.9,18.15,2998.0,61.46,0,mild
COMP-13,2026-04-29 14:00:00,3.3,67.8,55.12,18.37,2984.0,58.71,0,mild
COMP-13,2026-04-29 15:00:00,3.175,66.31,56.51,19.24,3030.0,61.63,0,mild
COMP-13,2026-04-29 16:00:00,2.915,62.92,56.76,18.63,3019.0,60.59,0,mild
COMP-13,2026-04-29 17:00:00,3.074,68.52,55.5,17.81,2974.0,58.48,0,mild
COMP-13,2026-04-29 18:00:00,3.066,65.47,54.55,17.45,3031.0,60.5,0,mild
COMP-13,2026-04-29 19:00:00,3.223,63.04,51.65,17.21,2968.0,61.02,0,mild
COMP-13,2026-04-29 20:00:00,2.775,62.07,53.53,18.32,2968.0,58.85,0,mild
COMP-13,2026-04-29 21:00:00,2.445,63.29,56.45,18.09,3024.0,60.13,0,mild
COMP-13,2026-04-29 22:00:00,3.154,63.8,56.01,17.7,2963.0,60.39,0,mild
COMP-13,2026-04-29 23:00:00,2.839,62.6,54.75,18.17,3005.0,57.02,0,mild
COMP-13,2026-04-30 00:00:00,3.106,65.66,54.62,18.79,3004.0,57.67,0,mild
COMP-13,2026-04-30 01:00:00,3.107,67.1,55.92,17.98,3017.0,60.33,0,mild
COMP-13,2026-04-30 02:00:00,2.752,63.5,55.59,18.02,3013.0,60.57,0,mild
COMP-13,2026-04-30 03:00:00,3.012,64.54,52.55,18.01,3016.0,60.99,0,mild
COMP-13,2026-04-30 04:00:00,3.186,61.69,54.08,17.12,2937.0,59.91,0,mild
COMP-13,2026-04-30 05:00:00,2.908,66.66,55.79,19.06,3025.0,60.45,0,mild
COMP-13,2026-04-30 06:00:00,2.903,63.12,53.19,16.64,2995.0,59.7,0,mild
COMP-13,2026-04-30 07:00:00,3.187,66.23,54.88,17.59,2988.0,60.09,0,mild
COMP-13,2026-04-30 08:00:00,2.866,64.39,52.58,18.07,3036.0,62.66,0,mild
COMP-13,2026-04-30 09:00:00,3.148,67.41,54.65,18.94,3005.0,60.52,0,mild
COMP-13,2026-04-30 10:00:00,2.661,64.96,55.75,19.38,3022.0,60.79,0,mild
COMP-13,2026-04-30 11:00:00,3.256,66.02,54.17,19.09,3039.0,57.6,0,mild
COMP-13,2026-04-30 12:00:00,2.736,64.04,55.29,20.47,2976.0,63.01,0,mild
COMP-13,2026-04-30 13:00:00,2.634,64.07,52.78,18.6,3037.0,57.36,0,mild
COMP-13,2026-04-30 14:00:00,3.375,68.0,55.76,17.01,2950.0,61.94,0,mild
COMP-13,2026-04-30 15:00:00,3.031,64.93,56.71,19.46,3015.0,60.02,0,mild
COMP-13,2026-04-30 16:00:00,2.982,64.15,52.96,18.43,3043.0,59.76,0,mild
COMP-13,2026-04-30 17:00:00,3.042,65.32,55.97,17.43,2965.0,60.9,0,mild
COMP-13,2026-04-30 18:00:00,3.503,63.8,56.22,18.47,3024.0,61.19,0,mild
COMP-13,2026-04-30 19:00:00,2.672,65.83,53.8,17.61,2992.0,61.11,0,mild
COMP-13,2026-04-30 20:00:00,3.135,66.58,55.84,18.26,2990.0,59.31,0,mild
COMP-13,2026-04-30 21:00:00,2.857,67.35,55.98,16.97,2972.0,59.53,0,mild
COMP-13,2026-04-30 22:00:00,3.1,66.94,55.88,18.62,3019.0,57.03,0,mild
COMP-13,2026-04-30 23:00:00,2.644,65.88,54.69,17.58,3027.0,59.63,0,mild
COMP-13,2026-05-01 00:00:00,2.838,62.83,55.94,18.05,2999.0,59.93,0,mild
COMP-13,2026-05-01 01:00:00,2.84,64.33,57.28,18.31,3016.0,58.12,0,mild
COMP-13,2026-05-01 02:00:00,2.933,64.2,57.02,18.51,2964.0,57.91,0,mild
COMP-13,2026-05-01 03:00:00,3.076,63.36,54.11,18.53,3014.0,61.41,0,mild
COMP-13,2026-05-01 04:00:00,2.456,60.2,54.6,17.42,2972.0,59.37,0,mild
COMP-13,2026-05-01 05:00:00,3.075,64.46,56.84,17.35,2969.0,58.41,0,mild
COMP-13,2026-05-01 06:00:00,2.908,64.59,54.81,18.52,2970.0,61.27,0,mild
COMP-13,2026-05-01 07:00:00,2.903,67.17,56.54,19.36,2997.0,57.1,0,mild
COMP-13,2026-05-01 08:00:00,2.965,67.59,54.97,17.68,3015.0,57.54,0,mild
COMP-13,2026-05-01 09:00:00,2.733,67.14,55.16,16.68,3015.0,62.0,0,mild
COMP-13,2026-05-01 10:00:00,2.941,65.47,54.22,15.93,2992.0,57.25,0,mild
COMP-13,2026-05-01 11:00:00,3.441,63.54,55.02,17.71,2998.0,62.7,0,mild
COMP-13,2026-05-01 12:00:00,2.975,65.13,53.0,18.08,3025.0,60.0,0,mild
COMP-13,2026-05-01 13:00:00,2.849,65.58,56.52,17.22,3039.0,59.71,0,mild
COMP-13,2026-05-01 14:00:00,3.072,66.26,54.3,17.02,2977.0,57.81,0,mild
COMP-13,2026-05-01 15:00:00,3.266,65.02,56.47,17.88,3013.0,61.2,0,mild
COMP-13,2026-05-01 16:00:00,2.871,65.14,53.17,18.52,3003.0,62.19,0,mild
COMP-13,2026-05-01 17:00:00,3.072,63.26,56.98,18.14,3005.0,62.13,0,mild
COMP-13,2026-05-01 18:00:00,3.214,65.79,52.56,19.03,3005.0,60.5,0,mild
COMP-13,2026-05-01 19:00:00,3.057,66.83,52.63,17.42,3027.0,56.78,0,mild
COMP-13,2026-05-01 20:00:00,3.244,64.04,53.3,17.53,3024.0,60.26,0,mild
COMP-13,2026-05-01 21:00:00,2.51,66.64,53.0,18.15,2979.0,61.25,0,mild
COMP-13,2026-05-01 22:00:00,2.919,63.13,56.03,18.72,2966.0,58.63,0,mild
COMP-13,2026-05-01 23:00:00,2.915,64.05,53.53,19.52,2991.0,58.53,0,mild
COMP-13,2026-05-02 00:00:00,2.384,63.28,52.58,18.81,2993.0,59.57,0,mild
COMP-13,2026-05-02 01:00:00,2.562,68.19,54.92,17.09,3025.0,59.61,0,mild
COMP-13,2026-05-02 02:00:00,3.039,63.72,55.06,16.36,3023.0,59.72,0,mild
COMP-13,2026-05-02 03:00:00,3.054,67.95,54.12,18.02,3041.0,60.39,0,mild
COMP-13,2026-05-02 04:00:00,3.298,61.43,54.48,18.4,2989.0,57.94,0,mild
COMP-13,2026-05-02 05:00:00,3.097,62.41,52.84,17.34,3030.0,59.32,0,mild
COMP-13,2026-05-02 06:00:00,3.213,64.78,56.14,17.75,2966.0,61.32,0,mild
COMP-13,2026-05-02 07:00:00,2.856,63.7,55.67,16.81,3013.0,57.73,0,mild
COMP-13,2026-05-02 08:00:00,2.962,63.81,54.87,17.17,3013.0,58.38,0,mild
COMP-13,2026-05-02 09:00:00,2.482,67.11,53.44,17.95,2977.0,59.01,0,mild
COMP-13,2026-05-02 10:00:00,2.97,68.45,57.78,16.72,3004.0,60.0,0,mild
COMP-13,2026-05-02 11:00:00,2.962,66.43,54.56,17.56,3024.0,59.34,0,mild
COMP-13,2026-05-02 12:00:00,2.602,65.58,55.91,18.08,3014.0,56.84,0,mild
COMP-13,2026-05-02 13:00:00,3.15,66.42,55.14,18.14,3035.0,57.75,0,mild
COMP-13,2026-05-02 14:00:00,2.868,65.99,54.57,16.85,3011.0,60.32,0,mild
COMP-13,2026-05-02 15:00:00,3.2,66.66,54.09,17.2,2992.0,61.44,0,mild
COMP-13,2026-05-02 16:00:00,3.148,65.7,54.41,17.79,2982.0,58.42,0,mild
COMP-13,2026-05-02 17:00:00,3.378,63.43,53.68,18.58,3005.0,60.08,0,mild
COMP-13,2026-05-02 18:00:00,2.883,66.71,54.7,19.42,3030.0,60.58,0,mild
COMP-13,2026-05-02 19:00:00,2.771,62.46,51.74,17.41,3013.0,60.03,0,mild
COMP-13,2026-05-02 20:00:00,2.981,65.99,54.14,19.22,3025.0,62.0,0,mild
COMP-13,2026-05-02 21:00:00,3.164,65.27,55.9,18.42,2963.0,60.3,0,mild
COMP-13,2026-05-02 22:00:00,3.034,66.38,56.63,18.98,2971.0,59.08,0,mild
COMP-13,2026-05-02 23:00:00,2.564,65.94,54.39,18.51,3023.0,58.65,0,mild
COMP-13,2026-05-03 00:00:00,3.182,64.98,57.88,16.99,3031.0,60.11,0,mild
COMP-13,2026-05-03 01:00:00,2.802,64.41,55.81,18.2,3007.0,59.09,0,mild
COMP-13,2026-05-03 02:00:00,2.33,60.16,56.69,17.43,3015.0,60.42,0,mild
COMP-13,2026-05-03 03:00:00,2.712,66.71,56.58,18.39,3003.0,58.53,0,mild
COMP-13,2026-05-03 04:00:00,2.526,63.3,54.72,17.85,3007.0,61.02,0,mild
COMP-13,2026-05-03 05:00:00,3.139,65.35,53.29,17.32,3012.0,61.13,0,mild
COMP-13,2026-05-03 06:00:00,3.795,62.82,54.48,19.18,3005.0,62.41,0,mild
COMP-13,2026-05-03 07:00:00,3.435,63.68,54.38,16.91,3020.0,60.26,0,mild
